,SMILES,False positives,True positives,FP - TracIn_test,TP - TracIn_test,Score - TracIn_test,FP - TracIn_test_pos,TP - TracIn_test_pos,Score - TracIn_test_pos,FP - TracIn_self,TP - TracIn_self,Score - TracIn_self,FP - score,TP - score,Score - score,FP - filter,TP - filter,Score - filter
1314,O=C(NC1CCCCCCC1)c1ccccc1O,1.0,0.0,0.0,0.0,-30.374385833740234,0.0,0.0,-44.99358367919922,0.0,0.0,-458.3670349121094,0.0,0.0,9.582306437769793,0.0,1.0,0.0
1315,O=C(NC1CCN(Cc2ccccc2)CC1)C1CCCN(c2nnc(-n3cccc3)s2)C1,-0.0,1.0,0.0,0.0,-13.401841163635254,0.0,0.0,-19.59321403503418,0.0,0.0,-103.49628448486328,0.0,0.0,14.841656332599024,0.0,1.0,0.0
1316,O=C(NC1CCN(Cc2ccccc2)CC1)C1CCN(c2nnc(-n3cccc3)s2)CC1,-0.0,1.0,0.0,0.0,-12.004823684692383,0.0,0.0,-17.513137817382812,0.0,0.0,-84.6282730102539,1.0,0.0,5.614794214603826,0.0,1.0,0.0
1317,O=C(NC1CCN(Cc2ccccc2)CC1)C1COc2ccccc2O1,-0.0,1.0,0.0,0.0,-20.701873779296875,0.0,0.0,-30.496131896972656,0.0,0.0,-221.27146911621094,0.0,0.0,20.272159996268098,0.0,1.0,0.0
1318,O=C(NC1CCS(=O)(=O)C1)C1CCCCN1S(=O)(=O)c1ccc(Cl)cc1,1.0,0.0,0.0,0.0,-33.04899597167969,0.0,0.0,-49.02664566040039,1.0,0.0,-692.1795043945312,0.0,0.0,15.195556512438005,0.0,1.0,0.0
1319,O=C(NCC(F)(F)F)Nc1nnc(C(F)(F)F)s1,1.0,0.0,1.0,0.0,-35.08171081542969,1.0,0.0,-52.12357711791992,1.0,0.0,-860.4373779296875,0.0,0.0,8.446830323551106,0.0,1.0,0.0
1320,O=C(NCC1CCCO1)c1c(O)c2c([nH]c1=O)CCCC2,1.0,0.0,1.0,0.0,-33.77185821533203,1.0,0.0,-50.112632751464844,1.0,0.0,-769.802978515625,0.0,0.0,15.894731946349438,0.0,1.0,0.0
1321,O=C(NCCCN1CCC(Cc2ccccc2)CC1)C1CC(=O)N(C2CCCC2)C1,-0.0,1.0,0.0,0.0,-11.2747220993042,0.0,0.0,-16.421283721923828,0.0,0.0,-99.04984283447266,0.0,0.0,14.762362660229444,0.0,1.0,0.0
1322,O=C(NCCCN1CCCCCC1)C1CC(=O)N(C2CCCC2)C1,-0.0,1.0,0.0,0.0,-23.704191207885742,0.0,0.0,-34.98723602294922,0.0,0.0,-325.991455078125,0.0,0.0,9.103669428296795,0.0,1.0,0.0
1323,O=C(NCCCN1CCN(Cc2ccccc2)CC1)C1CCN(c2nnc(-n3cccc3)s2)CC1,-0.0,1.0,0.0,1.0,-8.544921875,0.0,1.0,-12.375523567199707,0.0,0.0,-60.1245002746582,0.0,0.0,31.32087538544956,0.0,1.0,0.0
1324,O=C(NCCCN1CCN(c2cccc(Cl)c2)CC1)C1CCC(=O)N1Cc1ccccc1Cl,1.0,0.0,0.0,0.0,-8.800153732299805,0.0,0.0,-12.754471778869629,0.0,0.0,-56.243560791015625,0.0,0.0,8.853221987087371,0.0,1.0,0.0
1325,O=C(NCCCN1CCc2ccccc2C1)C1CCN(c2nnc(-n3cccc3)s2)CC1,-0.0,1.0,0.0,0.0,-10.282732009887695,0.0,0.0,-14.95336627960205,0.0,0.0,-59.06066131591797,0.0,0.0,12.905221386310286,0.0,1.0,0.0
1326,O=C(NCCCn1ccnc1)C1c2ccccc2Oc2ccccc21,-0.0,1.0,0.0,0.0,-25.45200538635254,0.0,0.0,-37.62009811401367,0.0,0.0,-364.045654296875,0.0,0.0,27.150677406770463,0.0,1.0,0.0
1327,O=C(NCCN1CCCC1)c1ccc2c(c1)N(Cc1ccc(F)cc1)C(=O)c1ccccc1S2=O,1.0,0.0,0.0,0.0,-12.795519828796387,0.0,0.0,-18.689437866210938,0.0,0.0,-102.43136596679688,1.0,0.0,4.275333968950174,0.0,1.0,0.0
1328,O=C(NCCN1CCCCC1)Nc1ccc(F)c(Cl)c1,1.0,0.0,0.0,0.0,-18.78018569946289,0.0,0.0,-27.609683990478516,0.0,0.0,-152.08824157714844,0.0,0.0,12.393104826281244,0.0,1.0,0.0
1329,O=C(NCCN1CCCCCC1)C1CCC(CNS(=O)(=O)c2cccc3cccnc23)CC1,1.0,0.0,0.0,1.0,-7.516551494598389,0.0,1.0,-10.850231170654297,0.0,0.0,-43.96154022216797,0.0,0.0,8.625542495078808,0.0,1.0,0.0
1330,O=C(NCCN1CCCCCC1)C1CCN(S(=O)(=O)N2CCOCC2)CC1,1.0,0.0,0.0,0.0,-28.768312454223633,0.0,0.0,-42.58462142944336,0.0,0.0,-513.5709838867188,0.0,0.0,23.515271196184,0.0,1.0,0.0
1331,O=C(NCCN1CCCCCC1)c1ccc(CS(=O)(=O)c2ccc(Br)cc2)o1,-0.0,1.0,0.0,0.0,-18.14801788330078,0.0,0.0,-26.679014205932617,0.0,0.0,-132.1959228515625,0.0,0.0,13.433057569107335,0.0,1.0,0.0
1332,O=C(NCCN1CCN(C(=O)c2cccs2)CC1)c1cccs1,1.0,0.0,0.0,0.0,-29.31324005126953,0.0,0.0,-43.393768310546875,0.0,0.0,-451.2035827636719,0.0,0.0,10.271094864306502,0.0,1.0,0.0
1333,O=C(NCCN1CCOCC1)C1CCC(=O)N1C1CCCCC1,1.0,0.0,0.0,0.0,-31.19293785095215,0.0,0.0,-46.22504806518555,0.0,0.0,-599.07958984375,1.0,0.0,6.035514383848983,0.0,1.0,0.0
1334,O=C(NCCN1CCOCC1)C1CCN(c2nc3ccccc3o2)CC1,-0.0,1.0,0.0,0.0,-23.818387985229492,0.0,0.0,-35.166542053222656,0.0,0.0,-321.48626708984375,0.0,0.0,9.356991844761724,0.0,1.0,0.0
1335,O=C(NCCN1CCOCC1)c1cc2sccc2n1Cc1ccc(Cl)cc1,-0.0,1.0,0.0,0.0,-16.142972946166992,0.0,0.0,-23.684762954711914,0.0,0.0,-91.51071166992188,0.0,0.0,20.3761691817213,0.0,1.0,0.0
1336,O=C(NCCN1CCOCC1)c1ccc2c(c1)N(Cc1ccc(F)cc1)C(=O)CS2,-0.0,1.0,0.0,0.0,-24.05011558532715,0.0,0.0,-35.51261901855469,0.0,0.0,-299.00439453125,0.0,1.0,41.7240660886328,0.0,1.0,0.0
1337,O=C(NCCN1CCOCC1)c1ccc2c(c1)N(Cc1ccccc1)C(=O)CS2,-0.0,1.0,0.0,0.0,-25.341299057006836,0.0,0.0,-37.4492073059082,0.0,0.0,-326.0679931640625,0.0,0.0,13.18854556068347,0.0,1.0,0.0
1338,O=C(NCCN1CCOCC1)c1ccc2c(c1)N(Cc1ccccc1F)C(=O)CS2,-0.0,1.0,0.0,0.0,-26.317886352539062,0.0,0.0,-38.911598205566406,0.0,0.0,-366.3739013671875,0.0,0.0,17.00456513611176,0.0,1.0,0.0
1339,O=C(NCc1ccc(F)cc1)c1cc(-c2ccco2)on1,1.0,0.0,1.0,0.0,-33.69348907470703,1.0,0.0,-49.99831008911133,1.0,0.0,-717.2700805664062,0.0,0.0,17.26233912716586,0.0,1.0,0.0
1340,O=C(NCc1ccc2c(c1)OCO2)C1CC(=O)N(C2CCCC2)C1,1.0,0.0,0.0,0.0,-32.330528259277344,0.0,0.0,-47.936187744140625,0.0,0.0,-650.8966064453125,0.0,0.0,12.860844752124503,0.0,1.0,0.0
1341,O=C(NCc1cccnc1)NC1(C(F)(F)F)Oc2ccc(Cl)cc2O1,-0.0,1.0,0.0,0.0,-33.08945083618164,0.0,0.0,-49.08191680908203,0.0,0.0,-648.8680419921875,1.0,0.0,6.681131810984472,0.0,1.0,0.0
1342,O=C(NCc1ccco1)C1c2ccccc2Oc2ccccc21,1.0,0.0,0.0,0.0,-29.31859588623047,0.0,0.0,-43.4188232421875,0.0,0.0,-487.497314453125,0.0,0.0,24.337096784140783,0.0,1.0,0.0
1343,O=C(NCc1ccco1)c1cc2cc3ccc(Cl)cc3nc2o1,1.0,0.0,0.0,0.0,-29.504308700561523,0.0,0.0,-43.698097229003906,0.0,0.0,-441.2179260253906,0.0,0.0,11.054061915745326,0.0,1.0,0.0
1344,O=C(NCc1ccncc1)c1cccc(Cn2cc(Br)cn2)c1,-0.0,1.0,0.0,0.0,-32.33797073364258,0.0,0.0,-47.95033645629883,0.0,0.0,-569.1531982421875,0.0,1.0,45.74921692861479,0.0,1.0,0.0
1345,O=C(Nc1ccc(Br)c(Cl)c1)C1CC1,1.0,0.0,1.0,0.0,-34.05276107788086,1.0,0.0,-50.542686462402344,1.0,0.0,-670.09423828125,0.0,0.0,28.31791736050561,0.0,1.0,0.0
1346,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCC(N2CCCCC2)CC1,1.0,0.0,0.0,1.0,-6.038753032684326,0.0,1.0,-8.666349411010742,0.0,1.0,-26.041210174560547,0.0,0.0,11.030227443465815,0.0,1.0,0.0
1347,O=C(Nc1ccc(Cl)cc1)N1CCN(c2ccc3nnc(-c4ccc(F)cc4)n3n2)CC1,-0.0,1.0,0.0,0.0,-23.0948429107666,0.0,0.0,-34.09629440307617,0.0,0.0,-308.18511962890625,0.0,0.0,19.634471936369565,0.0,1.0,0.0
1348,O=C(Nc1ccc(Cl)cc1)N1CCSCC1,1.0,0.0,0.0,0.0,-30.43437957763672,0.0,0.0,-45.0848388671875,0.0,0.0,-476.423828125,0.0,0.0,9.976780865166305,0.0,1.0,0.0
1349,O=C(Nc1ccc(S(=O)(=O)N2CCCCCC2)cc1)C1CCCO1,1.0,0.0,0.0,0.0,-29.4811954498291,0.0,0.0,-43.651466369628906,0.0,0.0,-484.89483642578125,0.0,0.0,14.05210466041372,0.0,1.0,0.0
1350,O=C(Nc1ccc(S(=O)(=O)N2CCCc3ccccc32)cc1)C1CCCO1,-0.0,1.0,0.0,0.0,-27.14805793762207,0.0,0.0,-40.15335464477539,0.0,0.0,-380.1026306152344,0.0,1.0,44.39566003009543,0.0,1.0,0.0
1351,O=C(Nc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1)C1CCCO1,1.0,0.0,0.0,0.0,-30.11394500732422,0.0,0.0,-44.602020263671875,0.0,0.0,-460.0252685546875,1.0,0.0,4.707832262629175,0.0,1.0,0.0
1352,O=C(Nc1ccc2c(c1)OCO2)C(c1ccccc1)N1CCCCC1,-0.0,1.0,0.0,0.0,-18.126445770263672,0.0,0.0,-26.640174865722656,0.0,0.0,-181.80299377441406,0.0,0.0,15.079166385158674,0.0,1.0,0.0
1353,O=C(Nc1ccc2c(c1)OCO2)C1CCN(Cc2cnn(-c3ccccc3)c2-n2cccc2)CC1,1.0,0.0,0.0,0.0,-17.388607025146484,0.0,0.0,-25.55317497253418,0.0,0.0,-195.48619079589844,0.0,0.0,8.913040020629339,0.0,1.0,0.0
1354,O=C(Nc1ccc2c(c1)OCO2)c1ccc(COc2ccc3c(c2)CCC3)o1,1.0,0.0,0.0,0.0,-26.13396453857422,0.0,0.0,-38.639892578125,0.0,0.0,-368.37042236328125,0.0,0.0,8.283234957399126,0.0,1.0,0.0
1355,O=C(Nc1ccc2c(c1)OCO2)c1noc2c1CCCCC2,-0.0,1.0,0.0,0.0,-31.27785873413086,0.0,0.0,-46.353294372558594,0.0,0.0,-583.2894897460938,0.0,0.0,18.11843256534552,0.0,1.0,0.0
1356,O=C(Nc1ccc2snnc2c1)N1CCOCC1,1.0,0.0,1.0,0.0,-33.74660110473633,1.0,0.0,-50.08308029174805,1.0,0.0,-710.79638671875,0.0,0.0,10.413452510022651,0.0,1.0,0.0
1357,O=C(Nc1cccc(Cl)c1)N(CCN1CCOCC1)Cc1cccc(Cl)c1,-0.0,1.0,0.0,0.0,-13.827603340148926,0.0,0.0,-20.23093032836914,0.0,0.0,-68.31771850585938,0.0,0.0,10.544495736991328,0.0,1.0,0.0
1358,O=C(Nc1cccc(Cl)c1)NC1CCCCC1,1.0,0.0,0.0,0.0,-28.431406021118164,0.0,0.0,-42.07700729370117,0.0,0.0,-369.33001708984375,0.0,0.0,9.614673094678547,0.0,1.0,0.0
1359,O=C(Nc1cccc(S(=O)(=O)C(F)F)c1)c1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1,1.0,0.0,0.0,0.0,-32.699432373046875,0.0,0.0,-48.49845886230469,0.0,0.0,-656.5597534179688,0.0,0.0,9.766629448102597,0.0,1.0,0.0
1360,O=C(Nc1ccccc1)c1cccnc1N1CCOCC1,1.0,0.0,0.0,0.0,-31.476593017578125,0.0,0.0,-46.65305709838867,0.0,0.0,-587.880615234375,0.0,0.0,14.770245656897762,0.0,1.0,0.0
1361,O=C(Nc1ccccc1-c1ccccc1)NC1CCN(CC(=O)N2CCOCC2)CC1,-0.0,1.0,0.0,0.0,-23.300533294677734,0.0,0.0,-34.39133834838867,0.0,0.0,-300.8392639160156,0.0,0.0,26.97669503324376,0.0,1.0,0.0
1362,O=C(Nc1ccccc1C(=O)NCc1ccco1)NC1CCCCC1,1.0,0.0,0.0,0.0,-30.37235450744629,0.0,0.0,-44.98979568481445,0.0,0.0,-493.6334533691406,0.0,0.0,13.829154966406144,0.0,1.0,0.0
1363,O=C(Nc1ccccc1Cl)c1cc(S(=O)(=O)N2CCCC(C(=O)O)C2)ccc1F,-0.0,1.0,1.0,0.0,-34.49856948852539,1.0,0.0,-51.22632598876953,1.0,0.0,-808.9598388671875,0.0,0.0,15.504569981836186,0.0,1.0,0.0
1364,O=C(Nc1ccncc1)c1c(F)cccc1F,1.0,0.0,1.0,0.0,-34.14681625366211,1.0,0.0,-50.68208694458008,1.0,0.0,-768.147705078125,0.0,0.0,20.1818764991315,0.0,1.0,0.0
1365,O=C(Nc1nc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)cs1)C1COc2ccccc2O1,1.0,0.0,0.0,0.0,-30.247039794921875,0.0,0.0,-44.81135177612305,0.0,0.0,-479.0126953125,0.0,1.0,39.61133024038549,0.0,1.0,0.0
1366,O=C(Nc1sccc1C(=O)N1CCOCC1)c1cccnc1,1.0,0.0,1.0,0.0,-34.01195526123047,1.0,0.0,-50.475303649902344,1.0,0.0,-777.1921997070312,0.0,0.0,22.862605442615656,0.0,1.0,0.0
1367,O=C(O)CCCCCN1C(=O)CSC1=S,1.0,0.0,1.0,0.0,-34.38428497314453,1.0,0.0,-51.052207946777344,1.0,0.0,-746.8318481445312,0.0,0.0,29.00512918770866,1.0,-0.0,1.0
1368,O=C(O)c1cc(-c2cccs2)nc2cc3c(cc12)OCCO3,1.0,0.0,0.0,0.0,-29.59644889831543,0.0,0.0,-43.82792663574219,0.0,0.0,-424.7044982910156,1.0,0.0,2.958289256175737,0.0,1.0,0.0
1369,O=C(O)c1ccc(NC(=O)C2CC=CCC2C(=O)O)cc1,1.0,0.0,1.0,0.0,-35.15119171142578,1.0,0.0,-52.238525390625,1.0,0.0,-953.2490234375,0.0,1.0,32.8835635485226,0.0,1.0,0.0
1370,O=C(OC1CN2CCC1CC2)C12CC3CC(CC(C3)C1)C2,-0.0,1.0,0.0,0.0,-10.874958038330078,0.0,0.0,-15.825674057006836,0.0,0.0,-86.9461441040039,0.0,1.0,49.20150576365302,0.0,1.0,0.0
1371,O=C(OC1CN2CCC1CC2)c1cccc(Cl)c1,-0.0,1.0,0.0,0.0,-9.337656021118164,0.0,0.0,-13.547348022460938,0.0,0.0,-42.44970703125,0.0,0.0,30.04169687902424,0.0,1.0,0.0
1372,O=C(OCC1CCCN2CCCCC12)c1ccc2c(c1)OCO2,1.0,0.0,0.0,1.0,-6.999497890472412,0.0,1.0,-10.085602760314941,0.0,1.0,-28.33810806274414,0.0,0.0,21.731812755829324,0.0,1.0,0.0
1373,O=C(OCCN1CCCCC1)c1cc2ccccc2o1,1.0,0.0,0.0,1.0,-7.890077590942383,0.0,1.0,-11.403763771057129,0.0,1.0,-26.158245086669922,0.0,0.0,10.68203084356921,0.0,1.0,0.0
1374,O=C(OCCN1CCCCC1)c1ccccc1Cl,1.0,0.0,0.0,0.0,-8.743589401245117,0.0,0.0,-12.667386054992676,0.0,1.0,-26.324687957763672,0.0,0.0,11.242465536118198,0.0,1.0,0.0
1375,O=C(Oc1ccc(-c2nnco2)cc1)N(c1ccccc1)c1ccccc1,-0.0,1.0,0.0,0.0,-29.78013801574707,0.0,0.0,-44.11655044555664,0.0,0.0,-481.7408447265625,1.0,0.0,6.63939829921101,0.0,1.0,0.0
1376,O=C(Oc1ccc(OC(=O)N2CCCCC2)cc1)c1ccccc1,-0.0,1.0,0.0,0.0,-12.253369331359863,0.0,0.0,-17.878585815429688,0.0,0.0,-48.68072509765625,0.0,0.0,12.64067729223516,0.0,1.0,0.0
1377,O=C(c1cc(-c2ccco2)on1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,1.0,0.0,0.0,0.0,-20.636699676513672,0.0,0.0,-30.41448402404785,0.0,0.0,-229.32797241210938,0.0,0.0,12.117478166301831,0.0,1.0,0.0
1378,O=C(c1cc2ccccc2oc1=O)N1CCC2(CC1)OCCO2,1.0,0.0,0.0,0.0,-29.569000244140625,0.0,0.0,-43.791053771972656,0.0,0.0,-498.29840087890625,0.0,0.0,16.516885865754517,0.0,1.0,0.0
1379,O=C(c1cc2nc3c(c(C(F)(F)F)n2n1)CCc1ccccc1-3)N1CCN2CCCC2C1,-0.0,1.0,0.0,0.0,-19.298860549926758,0.0,0.0,-28.408287048339844,0.0,0.0,-215.73899841308594,0.0,0.0,13.721157912050147,0.0,1.0,0.0
1380,O=C(c1ccc(-n2cnnn2)cc1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,-0.0,1.0,0.0,0.0,-25.782041549682617,0.0,0.0,-38.12687683105469,0.0,0.0,-377.9683532714844,0.0,1.0,49.71250943003477,0.0,1.0,0.0
1381,O=C(c1ccc(=O)oc1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,-0.0,1.0,0.0,0.0,-21.432994842529297,0.0,0.0,-31.60085678100586,0.0,0.0,-247.10227966308594,0.0,0.0,11.809392108276391,0.0,1.0,0.0
1382,O=C(c1ccc(Br)o1)N1CCN(c2ccc3nnc(-c4ccccc4)n3n2)CC1,-0.0,1.0,0.0,0.0,-29.373605728149414,0.0,0.0,-43.50778579711914,0.0,0.0,-480.43402099609375,0.0,0.0,29.09972514772852,0.0,1.0,0.0
1383,O=C(c1ccc(CSCc2ccccc2F)o1)N1CCN(c2ccc(N3CCOCC3)nn2)CC1,-0.0,1.0,0.0,0.0,-23.90736198425293,0.0,0.0,-35.31260681152344,0.0,0.0,-324.86114501953125,0.0,0.0,7.361341682323302,0.0,1.0,0.0
1384,O=C(c1ccc(S(=O)(=O)N2CCCCCC2)cc1)N1CCN(c2ccccn2)CC1,-0.0,1.0,0.0,0.0,-20.707904815673828,0.0,0.0,-30.504304885864258,0.0,0.0,-266.86767578125,0.0,0.0,9.333435595894036,0.0,1.0,0.0
1385,O=C(c1ccc(S(=O)(=O)N2CCOCC2)cc1)N1CCN(c2ccccc2)CC1,1.0,0.0,0.0,0.0,-28.32400894165039,0.0,0.0,-41.92225646972656,0.0,0.0,-467.3817138671875,0.0,0.0,12.957898352282127,0.0,1.0,0.0
1386,O=C(c1ccc2nc(N3CCCCC3)sc2c1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,1.0,0.0,0.0,1.0,-6.2602972984313965,0.0,1.0,-8.99633502960205,0.0,1.0,-30.074092864990234,1.0,0.0,3.7700988013068897,0.0,1.0,0.0
1387,O=C(c1ccccc1)N1CC(COc2ccccc2)OC(c2cccnc2)O1,1.0,0.0,0.0,0.0,-23.60807228088379,0.0,0.0,-34.856666564941406,0.0,0.0,-289.3682861328125,0.0,0.0,19.540339682036084,0.0,1.0,0.0
1388,O=C(c1ccccc1)c1ccc(OCC(O)CN2CCCCC2)cc1,-0.0,1.0,0.0,1.0,-6.7857537269592285,0.0,1.0,-9.771138191223145,0.0,1.0,-23.5640869140625,0.0,0.0,9.640686983684006,0.0,1.0,0.0
1389,O=C(c1ccccc1F)N1CCN(c2cccc(C(F)(F)F)c2)CC1,1.0,0.0,0.0,0.0,-25.67811393737793,0.0,0.0,-37.95000457763672,0.0,0.0,-329.46826171875,0.0,0.0,12.89446341438646,0.0,1.0,0.0
1390,O=C(c1ccco1)N1CCN(CCCCN2C(=O)c3ccccc3C2=O)CC1,1.0,0.0,0.0,0.0,-20.70539665222168,0.0,0.0,-30.495704650878906,0.0,0.0,-253.88778686523438,1.0,0.0,5.6749832126948885,0.0,1.0,0.0
1391,O=C(c1ccco1)N1CCN(S(=O)(=O)c2ccc3c(c2)CCN3C(=O)C2CC2)CC1,1.0,0.0,0.0,0.0,-31.541988372802734,0.0,0.0,-46.7485466003418,0.0,0.0,-613.3402709960938,0.0,0.0,10.60273717119963,0.0,1.0,0.0
1392,O=C(c1ccco1)N1CCN=C1SCc1cccc(Cl)c1,1.0,0.0,0.0,0.0,-27.608882904052734,0.0,0.0,-40.84607696533203,0.0,0.0,-315.29180908203125,0.0,0.0,12.588232179106509,0.0,1.0,0.0
1393,O=C(c1cccs1)N1CCN(C2CCN(Cc3ccccc3)CC2)CC1,-0.0,1.0,0.0,1.0,-6.8077592849731445,0.0,1.0,-9.801203727722168,0.0,1.0,-28.491731643676758,0.0,0.0,21.857198773424265,0.0,1.0,0.0
1394,O=C(c1cccs1)c1cn(CC(=O)N2CCc3ccccc3C2)c2ccccc12,1.0,0.0,0.0,0.0,-25.292016983032227,0.0,0.0,-37.38716125488281,0.0,0.0,-293.15728759765625,0.0,1.0,32.90354926360523,0.0,1.0,0.0
1395,O=C(c1cnn2ccccc12)N(Cc1ccco1)C1CCCC1,-0.0,1.0,0.0,0.0,-31.074615478515625,0.0,0.0,-46.05571746826172,0.0,0.0,-547.42724609375,0.0,0.0,20.537399648872785,0.0,1.0,0.0
1396,O=C(c1coc2ccccc2c1=O)N1CCN(c2cccc(C(F)(F)F)c2)CC1,-0.0,1.0,0.0,0.0,-23.342721939086914,0.0,0.0,-34.45599365234375,0.0,0.0,-264.5059814453125,0.0,1.0,39.88102146757935,0.0,1.0,0.0
1397,O=C(c1oc(=O)c2ccccc2c1-c1ccccc1)N1CCN(C2CCCCC2)CC1,-0.0,1.0,0.0,0.0,-9.880565643310547,0.0,0.0,-14.357836723327637,0.0,0.0,-56.03608322143555,0.0,0.0,30.020227305745223,0.0,1.0,0.0
1398,O=C1C(=C2CCCCC2)SC(=S)N1Cc1ccco1,-0.0,1.0,0.0,0.0,-28.9091739654541,0.0,0.0,-42.80585861206055,0.0,0.0,-411.0714111328125,0.0,1.0,33.27136061403536,1.0,-0.0,1.0
1399,O=C1C(Cl)=C(N2CCCCCC2)C(=O)N1c1ccccc1,-0.0,1.0,0.0,0.0,-21.701330184936523,0.0,0.0,-31.99102210998535,0.0,0.0,-248.46206665039062,0.0,0.0,13.567393106449252,0.0,1.0,0.0
1400,O=C1C2C3CCCC3=C3CCCC3C2C(=O)N1c1ccccc1,-0.0,1.0,0.0,0.0,-28.503662109375,0.0,0.0,-42.195152282714844,0.0,0.0,-438.10693359375,0.0,0.0,14.102741321365524,0.0,1.0,0.0
1401,O=C1C2CCN(CC2)[C@@H]1Cc1ccc2ccccc2c1O,-0.0,1.0,0.0,0.0,-16.73301124572754,0.0,0.0,-24.563182830810547,0.0,0.0,-146.86410522460938,0.0,0.0,20.50846441404318,0.0,1.0,0.0
1402,O=C1C=C(N2CCN(C34CC5CC(CC(C5)C3)C4)CC2)C2(CCCCC2)O1,-0.0,1.0,0.0,1.0,-5.957607269287109,0.0,1.0,-8.545073509216309,0.0,0.0,-59.16118621826172,0.0,1.0,36.61773907030626,0.0,1.0,0.0
1403,O=C1CC(Cc2ccccc2)C(=O)N1CCCn1ccnc1,1.0,0.0,0.0,0.0,-30.326202392578125,0.0,0.0,-44.924678802490234,0.0,0.0,-531.7249145507812,0.0,0.0,12.269295408019968,0.0,1.0,0.0
1404,O=C1CC(N2CCC(c3nc4ccccc4s3)CC2)C(=O)N1,1.0,0.0,0.0,0.0,-28.819210052490234,0.0,0.0,-42.66392517089844,0.0,0.0,-410.61981201171875,0.0,0.0,7.286685066817439,0.0,1.0,0.0
1405,O=C1CC(N2CCN(C/C=C/c3ccccc3)CC2)C(=O)N1CCc1ccccc1,-0.0,1.0,0.0,0.0,-9.895031929016113,0.0,0.0,-14.375679016113281,0.0,0.0,-65.2970199584961,0.0,0.0,17.848880449857578,0.0,1.0,0.0
1406,O=C1CC(N2CCN(Cc3ccc4c(c3)OCO4)CC2)C(=O)N1CCc1ccccc1,1.0,0.0,0.0,0.0,-16.36201286315918,0.0,0.0,-24.004819869995117,0.0,0.0,-192.60513305664062,1.0,0.0,5.111163468635387,0.0,1.0,0.0
1407,O=C1CC(N2CCN(c3ccc(S(=O)(=O)N4CCOCC4)cc3)CC2)C(=O)N1Cc1ccccc1,-0.0,1.0,0.0,0.0,-26.354951858520508,0.0,0.0,-38.97251510620117,0.0,0.0,-439.63568115234375,0.0,0.0,15.1923105726334,0.0,1.0,0.0
1408,O=C1CC(N2CCN(c3ccccc3Cl)CC2)C(=O)N1c1cccc(F)c1,1.0,0.0,0.0,0.0,-20.296585083007812,0.0,0.0,-29.893260955810547,0.0,0.0,-242.69891357421875,0.0,0.0,7.45157880889126,0.0,1.0,0.0
1409,O=C1CC(O)(C(F)F)Oc2ccc3ccccc3c21,1.0,0.0,0.0,0.0,-26.96430015563965,0.0,0.0,-39.880638122558594,0.0,0.0,-342.1943359375,0.0,0.0,11.598684244389034,0.0,1.0,0.0
1410,O=C1CC(SCCO)C(=O)N1c1ccc(Oc2ccccc2)cc1,1.0,0.0,0.0,0.0,-32.159725189208984,0.0,0.0,-47.68144226074219,0.0,0.0,-589.3668212890625,0.0,0.0,12.120260400420063,0.0,1.0,0.0
1411,O=C1CC(c2ccc(Cl)cc2)CC(O)=C1C=NCCN1CCNCC1,-0.0,1.0,0.0,0.0,-23.699913024902344,0.0,0.0,-34.99125671386719,0.0,0.0,-276.3454895019531,0.0,0.0,23.82447014785673,0.0,1.0,0.0
1412,O=C1CC(c2ccco2)CC(O)=C1C=NCC1CCNCC1,-0.0,1.0,0.0,0.0,-30.24005889892578,0.0,0.0,-44.794151306152344,0.0,0.0,-500.1134948730469,0.0,0.0,17.05631469071086,0.0,1.0,0.0
1413,O=C1CC(c2ccco2)Cc2nc(N3CCN(Cc4ccc5c(c4)OCO5)CC3)ncc21,-0.0,1.0,0.0,0.0,-18.767423629760742,0.0,0.0,-27.614471435546875,0.0,0.0,-240.11685180664062,0.0,0.0,8.07697866810094,0.0,1.0,0.0
1414,O=C1CN(C(=O)CN2CCCC2)C(c2ccccc2)c2cc(Br)ccc2N1,1.0,0.0,0.0,0.0,-20.58298683166504,0.0,0.0,-30.319284439086914,0.0,0.0,-169.78915405273438,0.0,0.0,12.337645626191172,0.0,1.0,0.0
1415,O=C1CSC(c2ccccc2F)N1CCN1CCCCC1,-0.0,1.0,0.0,0.0,-23.591508865356445,0.0,0.0,-34.821964263916016,0.0,0.0,-263.5848388671875,0.0,0.0,12.138947739580846,0.0,1.0,0.0
1416,O=C1NC(=O)C(CCc2ccncc2)(C2CCCCC2)C(=O)N1,-0.0,1.0,1.0,0.0,-34.4433479309082,1.0,0.0,-51.13802719116211,1.0,0.0,-884.37890625,0.0,0.0,20.665753382860498,0.0,1.0,0.0
1417,O=C1NC(Nc2nc3ccccc3s2)(C(F)(F)F)C(=O)N1C1CCCCC1,-0.0,1.0,0.0,0.0,-28.100427627563477,0.0,0.0,-41.58110809326172,0.0,0.0,-346.0287170410156,0.0,0.0,16.36228638991815,0.0,1.0,0.0
