,SMILES,False positives,True positives,FP - DVRL,TP - DVRL,Score - DVRL,FP - score,TP - score,Score - score,FP - filter,TP - filter,Score - filter
1755,CC1(C)CC(NC(=O)c2ccc(Cl)c(S(=O)(=O)N(Cc3ccccc3)c3ccccc3)c2)CC(C)(C)N1,1.0,0.0,0.0,0.0,0.6087154746055603,1.0,0.0,51.0,0.0,1.0,0.0
1756,CC1(C)Cc2c(c(N3CCCC3)nc3sc4c(N5CCN(CCO)CC5)ncnc4c23)CO1,1.0,0.0,1.0,0.0,0.538793683052063,0.0,0.0,57.0,0.0,1.0,0.0
1757,CC1(C)N=C(N)N=C(N)N1c1ccc(CCCCc2ccccc2)cc1,-0.0,1.0,0.0,0.0,0.5763238668441772,0.0,0.0,85.0,0.0,1.0,0.0
1758,CC1(C)Nc2cccc3cccc(c23)N1,-0.0,1.0,0.0,0.0,0.5490939617156982,0.0,0.0,65.0,1.0,-0.0,1.0
1759,CC12CNCC(C)(CNC1)C2O,1.0,0.0,0.0,0.0,0.5446605682373047,0.0,0.0,57.0,0.0,1.0,0.0
1760,CC1=CC(=Cc2sc3ccccc3[n+]2C)C=C(C)O1.[O-][Cl+3]([O-])([O-])[O-],-0.0,1.0,0.0,0.0,0.6050568222999573,0.0,0.0,60.0,0.0,1.0,0.0
1761,CC1=CC(C)(C)N=C(Nc2nc(C)c3cc(C)cc(C)c3n2)N1,-0.0,1.0,0.0,0.0,0.5417206883430481,0.0,0.0,78.0,1.0,-0.0,1.0
1762,CC1=Nc2cc(C(=O)NCCCN3CCN(C)CC3)ccc2Sc2ccc(C)cc21,1.0,0.0,0.0,0.0,0.5388308167457581,0.0,0.0,77.0,0.0,1.0,0.0
1763,CC1CCCCN1CC(=O)Nc1ccc(N2CCCCCC2)cc1,-0.0,1.0,0.0,0.0,0.5484479665756226,0.0,1.0,92.0,1.0,-0.0,1.0
1764,CC1CCCCN1CCNC(=O)c1cc2c(-c3ccccc3F)nn(C)c2s1,1.0,0.0,0.0,0.0,0.5772728323936462,0.0,0.0,55.0,0.0,1.0,0.0
1765,CC1CCCN(CCCNC(=O)c2cc3c(Cl)nc4ccccc4c3s2)C1,1.0,0.0,0.0,0.0,0.5390875339508057,0.0,0.0,66.0,0.0,1.0,0.0
1766,CC1CCN(CC(=O)Nc2ccc(N3CCCCCC3)cc2)CC1,-0.0,1.0,0.0,0.0,0.540469765663147,0.0,0.0,74.0,1.0,-0.0,1.0
1767,CC1CCN(CCOCCOc2ccc(Cl)cc2Br)CC1,1.0,0.0,0.0,0.0,0.5482197999954224,1.0,0.0,52.0,0.0,1.0,0.0
1768,CC1CN(C)C(C)c2c1oc1ccc(N)cc21,-0.0,1.0,0.0,0.0,0.5388168692588806,0.0,1.0,94.0,0.0,1.0,0.0
1769,CCC(/C=C1\Sc2ccc(OC)cc2N1CCO)=C\c1sc2ccc(OC)cc2[n+]1CCO,-0.0,1.0,0.0,0.0,0.5390024185180664,0.0,0.0,82.0,1.0,-0.0,1.0
1770,CCC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,-0.0,1.0,0.0,0.0,0.5391268730163574,0.0,0.0,69.0,0.0,1.0,0.0
1771,CCC(C)(C)c1ccc(OCCCC[n+]2cccc(C)c2)c(C(C)(C)CC)c1,-0.0,1.0,0.0,1.0,0.6171539425849915,0.0,0.0,76.0,0.0,1.0,0.0
1772,CCC(C)(C)c1ccc(OCCCC[n+]2cccc(C)c2C)c(C(C)(C)CC)c1,-0.0,1.0,0.0,1.0,0.6139150857925415,0.0,0.0,66.0,0.0,1.0,0.0
1773,CCC(C)[C@H](N)c1cn([C@@H](Cc2cc3ccccc3[nH]2)C(=O)N2CCNCC2)nn1,-0.0,1.0,0.0,0.0,0.5427011251449585,0.0,1.0,95.0,0.0,1.0,0.0
1774,CCC1CCCCN1CCCNC(=O)c1cc2c(Cl)nc3ccccc3c2s1,1.0,0.0,0.0,0.0,0.5390841364860535,0.0,0.0,64.0,0.0,1.0,0.0
1775,CCCCCCCCCCCC1N=C(N)NC(CCCO)=C1C(=O)OC,-0.0,1.0,0.0,0.0,0.5847357511520386,0.0,0.0,88.0,0.0,1.0,0.0
1776,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](N)CO,1.0,0.0,0.0,0.0,0.5522153377532959,0.0,0.0,54.0,0.0,1.0,0.0
1777,CCCCCCCCCCCCCCC(O)C[N+](C)(CCO)CCO,-0.0,1.0,0.0,0.0,0.5446586608886719,0.0,0.0,84.0,0.0,1.0,0.0
1778,CCCCCCCCCCCCCCCC(O)C[N+](C)(C)CCO,-0.0,1.0,0.0,0.0,0.5537623763084412,0.0,0.0,80.0,0.0,1.0,0.0
1779,CCCCCCCCCCCCCCCC1C[N+](C)(C)CCOP(C)(=O)O1,-0.0,1.0,0.0,1.0,0.6094229221343994,0.0,0.0,81.0,0.0,1.0,0.0
1780,CCCCCCCCCCCCCCCC[N+](C)(C)C,-0.0,1.0,0.0,1.0,0.6159297823905945,0.0,0.0,80.0,0.0,1.0,0.0
1781,CCCCCCCCCCCCCCCC[N+](C)(C)CC,-0.0,1.0,0.0,1.0,0.6183978319168091,0.0,0.0,81.0,0.0,1.0,0.0
1782,CCCCCCCCCCCCCCCC[N+](C)(C)CCl,-0.0,1.0,0.0,1.0,0.6198970675468445,0.0,0.0,87.0,0.0,1.0,0.0
1783,CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccc(F)cc1,-0.0,1.0,0.0,1.0,0.6202711462974548,0.0,1.0,90.0,0.0,1.0,0.0
1784,CCCCCCCCCCCCCCCC[n+]1cccc(C(=O)N(CC)CC)c1,-0.0,1.0,0.0,1.0,0.6182416677474976,0.0,0.0,87.0,0.0,1.0,0.0
1785,CCCCCCCCCCCCCCCC[n+]1cccc2ccccc21,-0.0,1.0,0.0,0.0,0.5631809234619141,0.0,0.0,89.0,0.0,1.0,0.0
1786,CCCCCCCCCCCCCCCC[n+]1ccccc1,-0.0,1.0,0.0,1.0,0.6180610060691833,0.0,1.0,91.0,0.0,1.0,0.0
1787,CCCCCCCCCCCCOC(=O)C[N+](C)(C)C,-0.0,1.0,0.0,1.0,0.6188611388206482,1.0,0.0,50.0,0.0,1.0,0.0
1788,CCCCCCCCCCCCOCn1c[n+](C)c2ccccc21,-0.0,1.0,0.0,0.0,0.5949589610099792,0.0,0.0,63.0,0.0,1.0,0.0
1789,CCCCCCCCCCCCn1ccc(=N)cc1,-0.0,1.0,0.0,0.0,0.6072733402252197,1.0,0.0,50.0,0.0,1.0,0.0
1790,CCCCCCCCCCOC(=O)Cn1c(COc2ccc(C)cc2)[n+](C)c2ccccc21,-0.0,1.0,0.0,0.0,0.555782675743103,0.0,0.0,79.0,0.0,1.0,0.0
1791,CCCCCCCCCCOC(=O)Cn1c(COc2ccc(Cl)cc2)[n+](C)c2ccccc21,-0.0,1.0,0.0,0.0,0.5653122663497925,0.0,0.0,76.0,0.0,1.0,0.0
1792,CCCCCCCCCCOC(=O)Cn1c(COc2cccc(C)c2)[n+](C)c2ccccc21,-0.0,1.0,0.0,0.0,0.555782675743103,0.0,0.0,79.0,0.0,1.0,0.0
1793,CCCCCCCCCCOC(=O)Cn1c(COc2ccccc2)[n+](C)c2ccccc21,-0.0,1.0,0.0,0.0,0.5584390163421631,0.0,0.0,70.0,0.0,1.0,0.0
1794,CCCCCCCCCC[n+]1cccc2c3ccccc3ccc21,-0.0,1.0,0.0,0.0,0.5397502183914185,0.0,0.0,72.0,0.0,1.0,0.0
1795,CCCCCCCOC(=O)C[N+](C)(C)CCOC1CC2CCC1(C)C2(C)C,-0.0,1.0,0.0,0.0,0.541564404964447,0.0,0.0,85.0,0.0,1.0,0.0
1796,CCCCCCOc1ccc(/C(C)=N/NC2=NCCN2)cc1,-0.0,1.0,0.0,0.0,0.5912359356880188,0.0,0.0,54.0,0.0,1.0,0.0
1797,CCCCCC[N+](C)(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,-0.0,1.0,0.0,0.0,0.5520310997962952,0.0,0.0,63.0,1.0,-0.0,1.0
1798,CCCCCN=C(N)N/N=C/c1c[nH]c2ccc(OC)cc12,-0.0,1.0,0.0,0.0,0.5393761992454529,0.0,0.0,55.0,0.0,1.0,0.0
1799,CCCCCc1cc(=O)oc2c(C(CCN(CC)CC)c3ccc(N(C)C)cc3)c(OC)cc(OC)c12,1.0,0.0,0.0,0.0,0.5388085246086121,0.0,0.0,59.0,1.0,-0.0,1.0
1800,CCCCCc1cc(=O)oc2c(C(CCN3CCCC3)c3cc(OC)c(OC)c(OC)c3)c(OC)cc(OC)c12,1.0,0.0,0.0,0.0,0.5395586490631104,0.0,0.0,59.0,0.0,1.0,0.0
1801,CCCCCc1ccc(OCCCC[n+]2ccc(C)cc2)c(CCCCC)c1,-0.0,1.0,0.0,1.0,0.618574321269989,0.0,0.0,65.0,0.0,1.0,0.0
1802,CCCCCc1ccc(OCCCC[n+]2cccc(C)c2)c(CCCCC)c1,-0.0,1.0,0.0,1.0,0.618574321269989,0.0,0.0,76.0,0.0,1.0,0.0
1803,CCCCN(CC)CCCNC(=O)c1cc2c(-c3ccc(OC)c(OC)c3)nn(C)c2s1,-0.0,1.0,0.0,0.0,0.5388949513435364,0.0,1.0,93.0,0.0,1.0,0.0
1804,CCCCN(CC)CCCNC(=S)Nc1ccc2nc(N3CCN(C)CC3)cc(C)c2c1,-0.0,1.0,1.0,0.0,0.5387852787971497,0.0,1.0,92.0,0.0,1.0,0.0
1805,CCCCN(CC)CCNC(=O)CCC(=O)Nc1ccc2nc(N3CCN(C)CC3)cc(C)c2c1,-0.0,1.0,0.0,0.0,0.5388626456260681,0.0,0.0,80.0,0.0,1.0,0.0
1806,CCCCN(CC)CCNC(=O)c1cc2c(-c3ccc(Cl)cc3)nn(C)c2s1,-0.0,1.0,0.0,0.0,0.542618453502655,1.0,0.0,50.0,0.0,1.0,0.0
1807,CCCCN(CC)CCNC(=S)Nc1ccc2nc(N3CCN(C)CC3)cc(C)c2c1,-0.0,1.0,1.0,0.0,0.5387852787971497,0.0,0.0,59.0,0.0,1.0,0.0
1808,CCCCN(CCCNC(=S)NCCCc1cnc[nH]1)c1ccc(Br)cn1,1.0,0.0,0.0,0.0,0.541282594203949,0.0,0.0,55.0,0.0,1.0,0.0
1809,CCCCNC(=S)Nc1ccc2nc(N3CCN(CC)CC3)cc(C)c2c1,-0.0,1.0,1.0,0.0,0.5387850403785706,0.0,0.0,56.0,0.0,1.0,0.0
1810,CCCCc1nc2sc3c(SCCN(C)C)ncnc3c2c2c1CCC2,-0.0,1.0,0.0,0.0,0.5389885902404785,0.0,0.0,59.0,0.0,1.0,0.0
1811,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,1.0,0.0,0.0,0.0,0.5437859892845154,1.0,0.0,50.0,0.0,1.0,0.0
1812,CCCN(CCC)CCCNC(=O)c1cc2c(-c3ccc(OC)c(OC)c3)nn(C)c2s1,-0.0,1.0,0.0,0.0,0.5388662219047546,0.0,0.0,89.0,0.0,1.0,0.0
1813,CCCN(CCC)CCCNC(=S)Nc1ccc2nc(N3CCCC3)cc(C)c2c1,-0.0,1.0,1.0,0.0,0.538785994052887,0.0,1.0,92.0,0.0,1.0,0.0
1814,CCCN(CCC)CCCNC(=S)Nc1ccc2nc(N3CCN(C)CC3)cc(C)c2c1,-0.0,1.0,1.0,0.0,0.5387834310531616,0.0,0.0,75.0,0.0,1.0,0.0
1815,CCCN(CCC)CCNC(=O)c1cc2c(-c3ccc(Cl)cc3)nn(C)c2s1,-0.0,1.0,0.0,0.0,0.5428346395492554,1.0,0.0,52.0,0.0,1.0,0.0
1816,CCCN1CCN(C(=S)Nc2ccc3nc(N4CCN(CC)CC4)cc(C)c3c2)CC1,-0.0,1.0,1.0,0.0,0.5387987494468689,0.0,0.0,88.0,0.0,1.0,0.0
1817,CCCN1CCN(CCCNC(=O)C2CCN(c3nnc(-n4c(C)ccc4C)s3)CC2)CC1,1.0,0.0,0.0,0.0,0.5423199534416199,0.0,0.0,58.0,0.0,1.0,0.0
1818,CCCNc1nc(Cl)nc(NCc2cccnc2)n1,-0.0,1.0,0.0,0.0,0.5858743190765381,0.0,0.0,84.0,0.0,1.0,0.0
1819,CCCNc1nc2ccccc2n2c(C)nnc12,1.0,0.0,0.0,0.0,0.5447108745574951,0.0,0.0,73.0,0.0,1.0,0.0
1820,CCCOc1cc(N)ccc1C(=O)OCCN(CC)CC,1.0,0.0,0.0,0.0,0.5411356687545776,0.0,0.0,62.0,0.0,1.0,0.0
1821,CCCOc1cccc(C(=O)NC(=S)Nc2ccc(N3CCN(C)CC3)cc2)c1,1.0,0.0,0.0,0.0,0.5393815636634827,0.0,0.0,66.0,1.0,-0.0,1.0
1822,CCCS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc3ccccc23)c(OC)c1,-0.0,1.0,0.0,0.0,0.5665079355239868,0.0,0.0,63.0,1.0,-0.0,1.0
1823,CCC[C@@H](CN1CCC[C@H]1CN1C(N)=NC[C@H]1CC(C)C)N1C[C@@H](Cc2ccccc2)N(CCCC2CCCC2)C1=N,-0.0,1.0,0.0,0.0,0.5389066338539124,0.0,0.0,58.0,0.0,1.0,0.0
1824,CCC[C@@H](CN1CCC[C@H]1CN1C(N)=NC[C@H]1CC(C)C)N1C[C@@H](Cc2ccccc2)N(CCc2ccc(Cl)c(Cl)c2)C1=N,-0.0,1.0,0.0,0.0,0.539191722869873,0.0,0.0,64.0,0.0,1.0,0.0
1825,CCC[C@@H](CN1CCC[C@H]1CN1C(N)=NC[C@H]1CC(C)C)N1C[C@@H]([C@H](C)CC)N(CCc2ccc(Cl)c(Cl)c2)C1=N,-0.0,1.0,0.0,0.0,0.5389531254768372,1.0,0.0,50.0,0.0,1.0,0.0
1826,CCN(C)c1cc2c(c3c1ccn3C)C1CCC2C1,1.0,0.0,0.0,0.0,0.538902759552002,0.0,0.0,69.0,0.0,1.0,0.0
1827,CCN(CC(=O)Nc1ccc(NC(C)=O)cc1)C(=O)C1CC(=O)N(c2ccc3c(c2)OCCO3)C1,1.0,0.0,0.0,0.0,0.5534322261810303,0.0,0.0,74.0,0.0,1.0,0.0
1828,CCN(CC)CC(O)Cn1c(C)c(-c2ccccc2)c2cc([N+](=O)[O-])ccc21,-0.0,1.0,0.0,0.0,0.5424015522003174,0.0,0.0,64.0,0.0,1.0,0.0
1829,CCN(CC)CC(O)c1ccc2ccc3ccc(O)cc3c2c1,-0.0,1.0,0.0,0.0,0.5389502048492432,0.0,0.0,71.0,0.0,1.0,0.0
1830,CCN(CC)CCC(=O)Nc1cccc2c1C(=O)c1ccccc1C2=O,-0.0,1.0,0.0,0.0,0.5864295959472656,0.0,0.0,78.0,1.0,-0.0,1.0
1831,CCN(CC)CCC(c1ccc2c(c1)OCO2)c1c(OC)cc(OC)c2c(-c3ccccc3)cc(=O)oc12,1.0,0.0,0.0,0.0,0.5390698909759521,0.0,0.0,54.0,0.0,1.0,0.0
1832,CCN(CC)CCCN(C(=O)c1ccc(Br)cc1)c1nc(-c2ccc(OC)cc2)cs1,-0.0,1.0,0.0,0.0,0.5472086071968079,0.0,0.0,57.0,0.0,1.0,0.0
1833,CCN(CC)CCCN(C(=O)c1ccc(OC)cc1)c1nc(-c2ccc(OC)cc2)cs1,-0.0,1.0,0.0,0.0,0.5389947891235352,0.0,0.0,56.0,0.0,1.0,0.0
1834,CCN(CC)CCCN(C(=O)c1cccc(C)c1)c1nc(-c2ccc(OC)cc2)cs1,-0.0,1.0,0.0,0.0,0.5415775775909424,0.0,0.0,57.0,0.0,1.0,0.0
1835,CCN(CC)CCCN(C(=O)c1ccco1)c1nc(-c2ccc(C)cc2)cs1,-0.0,1.0,0.0,0.0,0.5487468838691711,1.0,0.0,51.0,0.0,1.0,0.0
1836,CCN(CC)CCCN(C(=O)c1ccco1)c1nc(-c2ccc(Cl)cc2)cs1,-0.0,1.0,0.0,0.0,0.5517731308937073,0.0,0.0,78.0,0.0,1.0,0.0
1837,CCN(CC)CCCN(Cc1cc2cc3c(cc2[nH]c1=O)OCO3)C(=S)NCCCN(C)C,-0.0,1.0,0.0,0.0,0.5389120578765869,0.0,0.0,89.0,0.0,1.0,0.0
1838,CCN(CC)CCCNC(=O)c1[nH]c2ccccc2c1Sc1ccc(Cl)cc1,1.0,0.0,0.0,0.0,0.5542418360710144,0.0,0.0,69.0,0.0,1.0,0.0
1839,CCN(CC)CCCNC(=O)c1cc2c(-c3cccc(OC)c3)nn(C)c2s1,-0.0,1.0,0.0,0.0,0.5397953391075134,0.0,1.0,91.0,0.0,1.0,0.0
1840,CCN(CC)CCCNC(=O)c1cc2c(=O)[nH]c3ccc(C)cc3c2s1,-0.0,1.0,0.0,0.0,0.5391440391540527,0.0,0.0,54.0,0.0,1.0,0.0
1841,CCN(CC)CCCNC(=O)c1ccc2c3n(nc2c1)-c1ccc(Cl)cc1CO3,1.0,0.0,0.0,0.0,0.5395692586898804,0.0,0.0,64.0,0.0,1.0,0.0
1842,CCN(CC)CCCNC(=O)c1csc(Nc2cccc3ccccc23)n1,-0.0,1.0,0.0,0.0,0.53902268409729,0.0,1.0,91.0,0.0,1.0,0.0
1843,CCN(CC)CCN(C(=O)C1=COCCO1)c1nc2c(OC)ccc(OC)c2s1,-0.0,1.0,0.0,0.0,0.5890793800354004,0.0,0.0,88.0,0.0,1.0,0.0
1844,CCN(CC)CCN(C(=O)c1ccc(C(=O)c2ccccc2)cc1)c1nc2c(OC)cccc2s1,-0.0,1.0,0.0,0.0,0.5632621645927429,0.0,0.0,60.0,0.0,1.0,0.0
1845,CCN(CC)CCN(C(=O)c1ccc(N2C(=O)CCC2=O)cc1)c1nc2cc3c(cc2s1)OCCO3,-0.0,1.0,0.0,0.0,0.5620889663696289,0.0,0.0,79.0,0.0,1.0,0.0
1846,CCN(CC)CCN(C(=O)c1ccc2c(c1)CCCC2)c1nc2c(OC)cccc2s1,-0.0,1.0,0.0,0.0,0.5395467281341553,0.0,0.0,53.0,0.0,1.0,0.0
1847,CCN(CC)CCN(C(=O)c1ccc2ccccc2c1)c1nc2cc3c(cc2s1)OCO3,1.0,0.0,0.0,0.0,0.5408845543861389,0.0,0.0,60.0,0.0,1.0,0.0
1848,CCN(CC)CCN(Cc1cc2cc3c(cc2[nH]c1=O)OCCO3)C(=S)NCCCN(C)C,-0.0,1.0,1.0,0.0,0.5387855172157288,0.0,0.0,54.0,0.0,1.0,0.0
1849,CCN(CC)CCN1C(=O)/C(=C\c2ccc(Cl)c([N+](=O)[O-])c2)SC1=Nc1ccc(OC)cc1,1.0,0.0,0.0,1.0,0.6184986233711243,0.0,0.0,80.0,0.0,1.0,0.0
1850,CCN(CC)CCN1CCn2c3c(c4cc(C)ccc42)CCCC31,-0.0,1.0,0.0,0.0,0.5388906002044678,0.0,0.0,62.0,1.0,-0.0,1.0
1851,CCN(CC)CCNC(=O)C(=O)NCC1OCCN1S(=O)(=O)c1cccs1,-0.0,1.0,0.0,0.0,0.5561498999595642,0.0,0.0,53.0,0.0,1.0,0.0
1852,CCN(CC)CCNC(=O)C(=O)Nc1cc2c3c(c1)CC(=O)N3CCC2,1.0,0.0,0.0,0.0,0.539830207824707,0.0,0.0,55.0,0.0,1.0,0.0
1853,CCN(CC)CCNC(=O)c1cc(-c2ccco2)nc2ccccc12,-0.0,1.0,0.0,0.0,0.5396937727928162,0.0,0.0,77.0,0.0,1.0,0.0
1854,CCN(CC)CCNC(=O)c1cc2c(-c3cccc(OC)c3)nn(C)c2s1,-0.0,1.0,0.0,0.0,0.539847195148468,0.0,0.0,68.0,0.0,1.0,0.0
1855,CCN(CC)CCNC(=O)c1ccc(NC(=O)c2cc(-c3ccncc3)nc3ccccc23)cc1,-0.0,1.0,0.0,0.0,0.5388185381889343,0.0,0.0,54.0,0.0,1.0,0.0
1856,CCN(CC)CCNC(=O)c1ccc(NC(=O)c2cccc(S(=O)(=O)N3CCc4ccccc43)c2)cc1,1.0,0.0,0.0,0.0,0.5397685766220093,1.0,0.0,50.0,0.0,1.0,0.0
1857,CCN(CC)CCNC(=O)c1nn(-c2ccc(Cl)cc2)c2c1CCc1cc(OC)ccc1-2,-0.0,1.0,1.0,0.0,0.5387791991233826,0.0,0.0,65.0,0.0,1.0,0.0
1858,CCN(CC)CCNC(=S)Nc1ccc2nc(N3CCCC3)cc(C)c2c1,-0.0,1.0,1.0,0.0,0.5387808680534363,0.0,0.0,75.0,0.0,1.0,0.0
1859,CCN(CC)CCNC(=S)Nc1ccc2nc(N3CCN(C)CC3)cc(C)c2c1,-0.0,1.0,1.0,0.0,0.5387982130050659,0.0,0.0,86.0,0.0,1.0,0.0
1860,CCN(CC)CCNC(=S)Nc1ccc2nc(N3CCN(CC)CC3)cc(C)c2c1,-0.0,1.0,0.0,0.0,0.5388011336326599,0.0,1.0,92.0,0.0,1.0,0.0
1861,CCN(CC)CCNc1ccc(C)c2sc3ccc(O)cc3c(=O)c12,-0.0,1.0,0.0,0.0,0.5388371348381042,0.0,0.0,75.0,0.0,1.0,0.0
1862,CCN(CC)CCNc1ccc(CO)c2oc3cc(Cl)ccc3c(=O)c12,-0.0,1.0,0.0,0.0,0.5388252139091492,0.0,0.0,56.0,0.0,1.0,0.0
1863,CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,-0.0,1.0,0.0,0.0,0.5389245748519897,0.0,0.0,54.0,0.0,1.0,0.0
1864,CCN(CC)CCNc1nc(-c2cccs2)c(CC(=O)O)s1,-0.0,1.0,0.0,0.0,0.5462657809257507,0.0,0.0,88.0,0.0,1.0,0.0
1865,CCN(CC)CCNc1nc(SC)nc2sc3c(c12)CCN(C)C3,-0.0,1.0,0.0,0.0,0.5389609932899475,0.0,0.0,55.0,0.0,1.0,0.0
1866,CCN(CC)CCNc1ncnc2c1sc1nc(N3CCCC3)c3c(c12)CC(C)(C)OC3,-0.0,1.0,1.0,0.0,0.538788914680481,0.0,0.0,78.0,0.0,1.0,0.0
1867,CCN(CC)CCNc1ncnc2c1sc1nc(N3CCOCC3)c3c(c12)CCCC3,-0.0,1.0,1.0,0.0,0.5387855768203735,0.0,0.0,66.0,0.0,1.0,0.0
1868,CCN(CC)CCOC(=O)c1ccc(N)cc1,1.0,0.0,0.0,0.0,0.5723916292190552,0.0,0.0,88.0,0.0,1.0,0.0
1869,CCN(CC)CCOC(=O)c1ccc(N/C=C(/C#N)c2nc(-c3ccc(OC)c(OC)c3)cs2)cc1,-0.0,1.0,0.0,0.0,0.539168655872345,0.0,0.0,70.0,0.0,1.0,0.0
1870,CCN(CC)CCOC(=O)c1ccc(N=CC2=C(O)CC(C)(C)CC2=O)cc1,1.0,0.0,0.0,1.0,0.6153450012207031,0.0,0.0,70.0,0.0,1.0,0.0
1871,CCN(CC)CCOC(=O)c1ccc(NC(=O)/C=C/c2cccs2)cc1,1.0,0.0,0.0,0.0,0.6085497140884399,0.0,0.0,58.0,0.0,1.0,0.0
1872,CCN(CC)CCn1c(=N)n(CC(=O)c2ccc(Br)s2)c2ccccc21,1.0,0.0,0.0,0.0,0.5779264569282532,1.0,0.0,50.0,0.0,1.0,0.0
1873,CCN(CC)CCn1c2ccccc2c2n[nH]c(=S)nc21,-0.0,1.0,0.0,0.0,0.5516301989555359,0.0,0.0,72.0,0.0,1.0,0.0
1874,CCN(CC)CCn1c2ccccc2c2nc3ccccc3nc21,-0.0,1.0,0.0,0.0,0.5391947031021118,0.0,0.0,88.0,0.0,1.0,0.0
1875,CCN(CC)CCn1nc2c3c(cccc3c1=O)-c1ccccc1-2,-0.0,1.0,0.0,0.0,0.5394936203956604,0.0,0.0,88.0,0.0,1.0,0.0
1876,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccc(N(CC)CC)cc2)cc1,1.0,0.0,0.0,0.0,0.5391877293586731,1.0,0.0,51.0,1.0,-0.0,1.0
1877,CCN(CCN(C)C)C(=O)c1ccc2c(c1NCCO)C(=O)c1ccccc1C2=O,-0.0,1.0,0.0,0.0,0.5389506220817566,0.0,0.0,57.0,1.0,-0.0,1.0
1878,CCN(Cc1ccccc1)S(=O)(=O)c1ccc(C(=O)N(CCCN(C)C)c2nc3cc(OC)ccc3s2)cc1,1.0,0.0,0.0,0.0,0.5983428955078125,0.0,0.0,58.0,0.0,1.0,0.0
1879,CCN(Cc1ccccc1)c1ccc(/C=N/N=C(N)N)cc1,-0.0,1.0,0.0,0.0,0.5670683979988098,0.0,1.0,91.0,0.0,1.0,0.0
1880,CCN(c1ccccc1)S(=O)(=O)c1ccc(C(=O)N(CCCN(C)C)c2nc3cc4c(cc3s2)OCO4)cc1,-0.0,1.0,0.0,0.0,0.5746263265609741,0.0,0.0,66.0,0.0,1.0,0.0
1881,CCN1/C(=C/c2sc(-c3ccccc3C)c[n+]2C)Sc2ccccc21,-0.0,1.0,0.0,0.0,0.5780398845672607,0.0,0.0,69.0,1.0,-0.0,1.0
1882,CCN1C(=O)CCN(C2CCCC2)c2nc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)ncc21,1.0,0.0,0.0,0.0,0.5392212867736816,0.0,0.0,63.0,0.0,1.0,0.0
1883,CCN1CCCC(OC(=O)c2cc(-c3ccc(C)cc3)nc3ccccc23)C1,-0.0,1.0,0.0,0.0,0.5471481084823608,0.0,0.0,56.0,0.0,1.0,0.0
1884,CCN1CCCC1CNC(=O)c1cc(N)ccc1OC,1.0,0.0,0.0,0.0,0.5440754890441895,0.0,0.0,89.0,0.0,1.0,0.0
1885,CCN1CCCC1CNC(=O)c1ccc2c(c1)NC(=O)/C(=C\c1ccc(OC)c(OC)c1)S2,-0.0,1.0,0.0,0.0,0.5390664339065552,0.0,0.0,72.0,0.0,1.0,0.0
1886,CCN1CCCC1CNC(=O)c1ccc2c(c1)NC(=O)/C(=C\c1ccccc1F)S2,-0.0,1.0,0.0,0.0,0.5597898960113525,0.0,0.0,87.0,0.0,1.0,0.0
1887,CCN1CCN(C(=O)C2CCN(c3nnc(-n4c(C)ccc4C)s3)CC2)CC1,1.0,0.0,0.0,0.0,0.541728675365448,0.0,0.0,57.0,0.0,1.0,0.0
1888,CCN1CCN(C(=S)Nc2ccc3nc(N4CCN(C)CC4)cc(C)c3c2)CC1,-0.0,1.0,0.0,0.0,0.5388120412826538,0.0,0.0,89.0,0.0,1.0,0.0
1889,CCN1CCN(CCCNC(=O)C2CCN(c3nnc(-n4c(C)ccc4C)s3)CC2)CC1,-0.0,1.0,0.0,0.0,0.5434232950210571,0.0,0.0,72.0,0.0,1.0,0.0
1890,CCN1CCN(CCCNC(=O)c2ccc(/C=C3/Sc4ccccc4N(Cc4ccccc4F)C3=O)cc2)CC1,-0.0,1.0,0.0,0.0,0.5451306104660034,0.0,0.0,75.0,0.0,1.0,0.0
1891,CCN1CCN(CCNC(=O)c2ccc(/C=C3/Sc4ccccc4N(Cc4cccc(C)c4)C3=O)cc2)CC1,1.0,0.0,0.0,0.0,0.5400612354278564,1.0,0.0,51.0,0.0,1.0,0.0
1892,CCN1CCN(CCNC(=O)c2ccc(/C=C3/Sc4ccccc4N(Cc4ccccc4C)C3=O)cc2)CC1,1.0,0.0,0.0,0.0,0.5400612354278564,0.0,0.0,54.0,0.0,1.0,0.0
1893,CCN1CCN(CCNC(=O)c2ccc3nc(-c4cccc(C)c4)c(-c4cccc(C)c4)nc3c2)CC1,-0.0,1.0,1.0,0.0,0.538781464099884,0.0,0.0,68.0,0.0,1.0,0.0
1894,CCN1CCN(CCc2nc3cc(NC(=O)COc4ccc(OC)cc4)ccc3n2C)CC1,-0.0,1.0,0.0,0.0,0.5388475060462952,1.0,0.0,52.0,0.0,1.0,0.0
